AQI,AQI_Class,hour,fog_impact_index,o_glcm_energy,o_glcm_contrast,o_glcm_homogenity,o_glcm_entropy,glcm_energy_delta,glcm_contrast_delta,glcm_homogenity_delta,glcm_entropy_delta,airligh_r,airlight_g,airlight_b,o_r_mean,o_r_variance,o_r_skewness,o_g_mean,o_g_variance,o_g_skewness,o_b_mean,o_b_variance,o_b_skewness,o_r2g,o_r2b,o_g2b,d_r_mean,d_r_variance,d_r_skewness,d_g_mean,d_g_variance,d_g_skewness,d_b_mean,d_b_variance,d_b_skewness
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.963637,0.00374408,337.785,0.235194,6.61944,-0.00125103,-117.498,0.019383,0.661927,233.48,226.16,209.66,178.605,826.964,-3.2792,196.047,852.828,-3.44304,205.194,825.657,-3.65225,0.911422,0.871212,0.955882,95.9235,1347.41,0.761094,117.639,1284.4,0.75538,132.17,1212.14,0.563933
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.982151,0.000800836,120.67,0.285162,7.57536,-0.000107018,-65.8694,0.0322582,0.123629,233.32,248.6,246.74,184.593,2224.57,-0.647193,186.346,2238.24,-0.642707,169.93,2254.76,-0.581507,0.990718,1.08559,1.09576,100.418,4352.14,0.783136,102.925,4387.21,0.722196,84.5095,4516.92,0.762743
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.973071,0.00079559,124.28,0.287141,7.59321,-0.000131131,-68.8263,0.0327609,0.147572,228.66,244.88,242.14,182.301,2295.59,-0.623493,183.917,2299.81,-0.617529,167.53,2324.59,-0.561536,0.991424,1.08756,1.09696,103.153,4628.47,0.748143,103.038,4532.45,0.7305,87.2966,4857.46,0.74066
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.974703,0.000785853,117.718,0.286703,7.60529,-0.000128431,-65.0272,0.0356878,0.129896,229.56,244.18,242.02,182.175,2266.7,-0.58731,183.878,2272.94,-0.591126,167.781,2287.21,-0.533924,0.990859,1.08507,1.09507,102.794,4566.13,0.732838,104.278,4520.91,0.6939,85.5834,4656.31,0.755601
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.972958,0.000781519,122.555,0.282076,7.60983,-0.000122418,-67.5881,0.0361146,0.12791,228.64,245.4,242.48,182.682,2266.91,-0.629777,184.515,2257.93,-0.628697,167.828,2293.62,-0.563278,0.990161,1.08783,1.09864,102.604,4562.17,0.755874,102.605,4408.12,0.747095,87.3972,4812.23,0.721873
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.979939,0.000815657,126.668,0.286304,7.5841,-0.000142015,-69.1424,0.0307666,0.173245,228.56,244.56,243.56,183.78,2206.47,-0.633751,185.26,2202.24,-0.638005,168.449,2218.65,-0.573197,0.992223,1.09028,1.09883,100.592,4467.07,0.829099,104.313,4512.33,0.742422,86.496,4728.46,0.757535
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.982244,0.00079387,124.075,0.293578,7.55305,-0.000130501,-68.8806,0.0307611,0.173581,227.86,243.98,242.74,183.658,2127.67,-0.588866,185.075,2136.67,-0.591085,168.371,2163.13,-0.538327,0.992554,1.09015,1.09833,99.1794,4429.35,0.881912,102.308,4508.32,0.810722,85.2098,4765.89,0.811561
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.990681,0.000806787,122.125,0.29119,7.52023,-0.000118372,-69.4427,0.0371221,0.142708,227.08,243.2,241.8,183.005,1987.42,-0.497254,184.56,1996.41,-0.503747,167.779,2031.95,-0.464431,0.991592,1.08994,1.09918,96.6434,4269.93,0.95771,99.8002,4354.85,0.891083,82.7549,4593.41,0.867364
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.999479,0.000885013,131.533,0.288962,7.44203,-0.000121368,-77.931,0.0408806,0.144885,228.44,243.98,243.6,181.491,1770.15,-0.315892,183.28,1788.01,-0.337251,166.056,1847.27,-0.30315,0.990293,1.09208,1.10278,84.5254,3004.91,1.32201,91.4254,3282.14,1.12414,71.8035,3507.99,1.13611
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00314,0.000905583,136.27,0.288816,7.41641,-0.000183702,-78.9361,0.0364404,0.213703,229.88,245.36,243.16,185.585,1720.2,-0.345761,187.407,1740.78,-0.367791,169.91,1773.93,-0.362936,0.990409,1.09162,1.10219,94.8311,3786.89,1.14893,96.9881,3814.23,1.0759,75.2273,3752.57,1.10711
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00209,0.000943263,133.634,0.305754,7.39759,-0.000195579,-78.8238,0.0303823,0.205776,230.82,245.22,243.28,186.358,1758.79,-0.388782,187.779,1770.01,-0.405223,170.741,1812.76,-0.400456,0.992513,1.09078,1.09901,100.379,4275.53,1.00584,101.613,4292.01,0.97146,79.2384,4234.79,1.01526
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.959362,0.00338458,337.706,0.233302,6.70076,-0.000872778,-122.513,0.0243477,0.601042,232.38,225.34,208.3,175.785,871.522,-3.2422,193.232,908.448,-3.3765,202.44,876.102,-3.59489,0.910479,0.869121,0.954576,91.472,1240.46,0.705853,110.658,1144.26,0.673635,127.01,1097.58,0.505996
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.99782,0.000921674,123.299,0.307965,7.40554,-0.00019395,-74.0814,0.0352613,0.189251,231.42,245.48,243.82,186.232,1809.98,-0.415513,187.651,1827.19,-0.428223,171.156,1873.58,-0.415842,0.992731,1.08743,1.0954,100.058,4287.21,1.00986,101.698,4335.22,0.968292,80.814,4405.89,1.01063
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.992662,0.000826541,117.872,0.298173,7.48035,-0.000144703,-72.7449,0.0414801,0.160359,231.52,245.44,243.2,184.997,1812.2,-0.4035,186.632,1820.7,-0.412278,170.657,1901.81,-0.401519,0.991515,1.08342,1.09269,98.0724,4146.22,1.07692,98.692,4110.73,1.07275,79.5939,4331.08,1.07504
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.993798,0.000838707,113.479,0.29092,7.4484,-0.000116219,-70.8683,0.0486778,0.134692,231.76,244.96,242.78,183.443,1766.99,-0.381291,185.344,1773.71,-0.39757,169.565,1852.64,-0.382708,0.990098,1.08111,1.09193,94.8364,3945.42,1.14305,96.4004,3904.23,1.1329,76.1433,4045.65,1.15132
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.991162,0.000881636,104.553,0.287539,7.42507,-0.000111266,-66.6942,0.0554517,0.0960704,231.48,244.34,242.2,181.705,1744.17,-0.374098,183.757,1736.26,-0.389773,168.489,1813.48,-0.376712,0.988995,1.07782,1.08981,91.0113,3680.3,1.21749,92.9649,3620.52,1.20439,73.1647,3705.39,1.23113
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00034,0.000978119,96.2622,0.294482,7.32948,-0.000148235,-60.7264,0.0547986,0.13165,232.32,244.98,242.34,182.412,1633.67,-0.372662,184.566,1638.26,-0.380571,169.87,1714.98,-0.358733,0.988561,1.07327,1.08569,89.5216,3431.88,1.27922,90.5269,3378.79,1.29274,71.9808,3502.53,1.32657
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00559,0.000887537,92.4419,0.285465,7.37931,-7.79054e-05,-58.6676,0.0541615,0.070158,234.68,245.68,242.68,183.055,1498.72,-0.344456,185.538,1503.95,-0.346945,171.293,1596.06,-0.317167,0.986771,1.06812,1.08244,88.8308,3089.55,1.31639,89.85,3032.78,1.34792,68.8772,3124.95,1.4765
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.0045,0.000854702,87.2339,0.283084,7.37866,3.61787e-05,-56.5863,0.0600502,-0.0376144,236,247,244.24,180.344,1368.95,-0.269687,183.068,1386.18,-0.276969,169.16,1468.58,-0.232946,0.98523,1.06553,1.0815,75.5964,1832.89,1.44653,78.4133,1893.49,1.46829,58.9301,2014.23,1.61781
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00668,0.00088416,85.361,0.27377,7.34707,4.4904e-06,-55.3872,0.0578705,-0.0422567,239.3,248.98,245.98,182.654,1222.95,-0.20814,185.886,1230.19,-0.215261,172.158,1338.94,-0.174375,0.98276,1.06039,1.07899,74.7682,1628.97,1.5697,78.6841,1668.81,1.54208,56.9266,1726.85,1.63881
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00238,0.000800374,69.1535,0.27645,7.45375,3.54558e-05,-43.2136,0.0612582,-0.0931082,240.02,251.02,248.02,185.918,1308,-0.321911,189.188,1288.25,-0.320473,176.706,1360.55,-0.318801,0.982813,1.05169,1.07009,74.7195,1848.88,1.55216,78.4035,1824.17,1.58087,63.3195,1943.32,1.52542
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00398,0.00103556,55.7507,0.286439,7.28465,-2.82604e-06,-35.5401,0.0677602,-0.0956536,241.42,250.42,247.42,185.127,1304.18,-0.326928,188.319,1292.37,-0.324236,176.889,1379.42,-0.315238,0.9832,1.04622,1.06409,75.5269,1859.32,1.48116,79.0651,1859.98,1.50653,62.7772,1914.09,1.52573
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.957871,0.00349391,339.167,0.234638,6.67507,-0.000999812,-121.383,0.0252731,0.637924,232.12,225,208.4,175.64,928.077,-3.20601,193.103,971.141,-3.33838,202.062,938.059,-3.52291,0.910352,0.870012,0.955687,91.5779,1375.87,0.785055,112.874,1318.97,0.707247,127.67,1240.14,0.569651
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00193,0.000980629,43.9579,0.291493,7.23948,5.52218e-05,-28.0562,0.0727713,-0.106292,240.02,249.02,246.02,183.21,1293.75,-0.314902,186.594,1295.98,-0.314515,176.394,1351.07,-0.306624,0.982064,1.03837,1.05733,70.3892,1778.68,1.57563,74.948,1862.98,1.57642,62.7574,1953.58,1.52514
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00091,0.00105507,37.6543,0.293693,7.1585,8.06358e-05,-23.7473,0.0787587,-0.116935,237.74,246.74,243.74,180.802,1270.45,-0.289571,184.771,1262.67,-0.299815,175.175,1308.99,-0.295086,0.978831,1.03193,1.05425,66.8492,1798.4,1.67299,73.287,1888.13,1.62524,63.2492,2042.13,1.5818
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00304,0.00110157,32.4298,0.311105,7.08532,0.000104625,-20.1354,0.0819807,-0.110413,239.7,246.7,241.82,181.324,1187.55,-0.272659,185.994,1182.08,-0.29102,177.199,1230.07,-0.267239,0.97515,1.02298,1.04905,70.3262,1959.8,1.60429,74.1901,1852.14,1.6148,61.6719,1881.15,1.65938
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.0016,0.00128545,27.3983,0.333584,6.98465,4.75318e-05,-17.0209,0.0859087,-0.0789581,239.58,246.58,241.58,181.427,1125.34,-0.265062,186.63,1112.52,-0.267185,178.621,1164.3,-0.272367,0.972351,1.01559,1.04446,66.5833,1828.9,1.69425,72.0303,1784.31,1.71458,62.3203,1875.47,1.66695
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00107,0.00124249,27.7213,0.353348,7.01668,3.11248e-05,-16.5976,0.0693883,-0.082376,239.12,246.12,241.12,181.263,1044.28,-0.228711,186.788,1031.14,-0.235639,179.244,1057.12,-0.233706,0.970612,1.01112,1.04173,63.6417,1700.42,1.71034,70.4256,1709.29,1.70903,61.9125,1756.23,1.67318
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00225,0.00140919,30.6789,0.375704,6.97616,-0.000136922,-18.5766,0.0506077,-0.0207314,238.34,245.06,240.06,180.708,949.811,-0.170988,186.979,935.605,-0.184575,179.244,969.992,-0.170323,0.966867,1.00819,1.04273,61.5904,1581.11,1.76993,71.0933,1644.35,1.68869,61.5007,1746.42,1.70861
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00441,0.00152205,32.4962,0.377799,6.88946,-8.04631e-05,-19.5874,0.0431023,-0.0294661,236.24,242.4,237.08,178.704,833.328,-0.0698103,185.971,825.085,-0.0823432,178.14,859.884,-0.0754238,0.961347,1.00313,1.04346,59.1199,1445.02,1.78284,71.8158,1630.29,1.68776,60.1838,1606.33,1.67523
133,c_Unhealthy_for_Sensitive_Groups,8:30,1.00227,0.00129392,33.2614,0.352613,6.95343,2.75137e-05,-19.3707,0.0477662,-0.0631065,238.58,244.88,239.28,182.226,807.963,-0.1015,190.033,775.127,-0.100318,183.128,786.503,-0.106909,0.959244,0.995149,1.03743,59.7199,1518.06,1.76962,73.4864,1655.91,1.75113,64.9038,1598.35,1.70112
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.998547,0.00120415,32.1368,0.325011,6.99292,6.32431e-05,-18.801,0.0558066,-0.0736855,238.78,245.48,238.58,181.951,838.931,-0.16108,189.75,793.077,-0.142587,183.769,790.09,-0.168493,0.959213,0.990157,1.03226,61.3808,1611.51,1.7435,70.6493,1497.36,1.83551,66.646,1514.56,1.76517
133,c_Unhealthy_for_Sensitive_Groups,8:30,0.999344,0.00139006,35.5581,0.300655,6.92038,-5.17285e-05,-20.8813,0.0594649,-0.0242408,239.1,244.08,237.74,180.938,847.862,-0.152728,188.929,786.442,-0.170244,183.937,804.629,-0.167651,0.958062,0.98388,1.02695,62.2156,1674.47,1.68127,73.1794,1463.95,1.73877,68.8306,1606.08,1.71851
237,e_Very_Unhealthy,8:30,0.973376,0.00516059,168.57,0.258961,6.13152,-0.00271891,-40.6103,0.00595226,0.874581,222.38,214.22,205.38,170.05,595.794,-2.67669,181.069,584.053,-2.97363,191.644,564.808,-3.2926,0.93965,0.888261,0.94531,79.0336,1198.51,0.968558,97.2463,1107.63,0.936074,115.272,1005.01,0.889526
76,b_Moderate,8:30,0.965035,0.00147368,2819.89,0.19702,6.96024,-9.23548e-05,-1649.44,-0.00412721,0.180038,254.86,232.48,199.48,142.707,728.609,0.45771,184.231,555.835,0.333078,227.589,303.223,-0.0883271,0.776525,0.629195,0.81027,51.7851,1461.76,1.68038,108.259,1054.25,1.51976,192.201,1063.08,0.717291
76,b_Moderate,8:30,0.869447,0.000481916,2330.94,0.169115,8.34922,0.00213764,-1618.9,0.057357,-0.451047,252.18,229.98,205.76,134.615,1922.4,0.0995944,168.562,1956.48,-0.659303,199.622,2981.74,-1.70131,0.80035,0.676542,0.845307,66.9129,4104.71,1.07441,118.57,2979.36,0.797829,168.855,3183,-0.40619
76,b_Moderate,8:30,0.966156,0.00228656,2090.65,0.218917,6.60609,-0.00065245,-886.415,-0.0100428,0.484617,254.22,229.8,200.08,151.685,394.273,0.0368045,189.455,300.582,-0.0243978,230.527,190.285,-0.0733834,0.801909,0.659894,0.822904,45.3434,548.54,1.31664,102.417,513.552,1.08266,185.993,880.316,0.678919
137,c_Unhealthy_for_Sensitive_Groups,11:00,0.971633,0.00300716,2200.07,0.196797,6.47056,-0.000611366,-1173.71,0.00187882,0.29456,254.54,225.78,198.78,158.846,196.541,-0.690468,191.409,187.817,-1.80912,230.111,201.42,-3.17782,0.831309,0.692269,0.832746,66.7553,1109.48,0.928599,114.906,723.903,0.540485,181.12,618.97,0.0887882
137,c_Unhealthy_for_Sensitive_Groups,11:00,0.993941,0.00257807,2275.9,0.21987,6.33177,-0.000188231,-839.055,-0.00844626,0.249233,250.4,212.72,180.58,152.548,162.036,0.483955,189.379,128.814,0.373742,230.322,79.8993,0.460788,0.807077,0.664604,0.82347,58.7428,1242.72,1.61047,113.288,1069.56,1.31786,164.021,588.421,1.66637
137,c_Unhealthy_for_Sensitive_Groups,11:00,0.960889,0.00475585,2239.91,0.195711,6.68419,-0.00111572,-1067.53,0.0161647,0.082817,253.76,217.78,187.68,152.099,248.911,-0.371901,186.483,392.558,-3.6269,227.291,635.71,-4.75905,0.817,0.671235,0.821584,57.3516,1376.14,1.77623,109.182,1048.38,1.24581,167.93,993.168,-0.212653
127,c_Unhealthy_for_Sensitive_Groups,10:00,0.989302,0.00344321,1256.76,0.224828,6.36719,-0.000783993,-553.703,-0.000806341,0.360462,229.86,207.14,189.66,166.267,144.2,1.0779,188.949,88.8663,-1.41001,215.238,198.368,-5.00445,0.881051,0.774222,0.878749,73.3803,1579.54,1.65921,124.353,698.677,0.636494,168.72,586.727,-1.00306
127,c_Unhealthy_for_Sensitive_Groups,10:00,0.993847,0.00781889,1834.47,0.237718,5.34072,-2.61725e-05,-412.684,-0.00554373,0.159605,233.9,197.84,167.94,156.258,27.1701,0.227709,188.231,24.7583,0.0696093,225.837,15.661,0.0718829,0.83149,0.693843,0.834457,87.0977,932.325,1.07462,134.529,893.243,0.789971,182.608,563.176,0.667719
127,c_Unhealthy_for_Sensitive_Groups,10:00,0.979935,0.00228522,1541.71,0.201658,7.12282,-0.00068537,-689.246,0.00456038,0.24624,231.32,203.22,176.96,166.652,750.831,0.495925,181.5,411.843,-3.85534,201.494,1606.02,-1.86558,0.918776,0.828314,0.901541,106.391,5427.62,0.975083,128.632,966.186,0.238375,157.679,2542.96,-1.00804
127,c_Unhealthy_for_Sensitive_Groups,10:00,0.992256,0.00343029,1581.84,0.231304,6.08087,-0.000671132,-496.008,-0.00717992,0.341171,238.52,206,179.84,158.988,105.82,0.234267,188.918,80.3772,0.0891269,224.648,51.8973,0.149622,0.842742,0.709681,0.84211,72.5674,1336.31,1.2762,120.773,1080.06,0.994511,169.941,737.247,1.18677
134,c_Unhealthy_for_Sensitive_Groups,8:30,0.997284,0.0022274,1310.17,0.225382,6.58588,-0.00050315,-671.181,-0.00199245,0.333609,247.28,220.44,198.96,161.431,270.804,-0.156716,188.058,230.761,-0.372563,217.039,190.954,-1.81697,0.859471,0.745398,0.867276,54.6174,879.963,1.72178,98.0085,776.851,1.16535,131.846,463.174,1.7028
134,c_Unhealthy_for_Sensitive_Groups,8:30,0.985469,0.00159578,1393.58,0.21316,6.96988,-0.000166713,-790.046,0.00518869,0.17071,238.84,214.84,192.84,150.338,335.688,-0.0224684,178.001,291.188,-0.460473,207.193,310.714,-3.75678,0.845887,0.727556,0.86011,49.8335,834.982,1.66226,92.7408,690.277,1.3624,135.277,455.442,1.03245
134,c_Unhealthy_for_Sensitive_Groups,8:30,0.849749,0.00337631,2116.48,0.171401,7.73002,0.0293077,-1540.09,0.184982,-1.37346,253.76,225.88,201.16,148.732,1289.99,-2.13783,175.446,2002.34,-2.1627,200.491,4306.89,-2.07471,0.84909,0.7438,0.875997,69.7535,1097.43,0.936704,110.324,1043.46,-0.105889,149.911,2395.98,-1.46082
134,c_Unhealthy_for_Sensitive_Groups,8:30,0.980484,0.00244093,1781.28,0.207909,6.625,-0.000542854,-1060.34,0.00439471,0.191531,253.74,228.12,204.76,161.255,411.07,0.0149074,190.555,335.75,-0.261273,223.723,286.221,-1.88439,0.847494,0.722642,0.852681,56.1255,976.625,1.2806,101.227,857.694,1.14773,155.549,834.729,1.11454
134,c_Unhealthy_for_Sensitive_Groups,8:30,0.968181,0.000856597,1374.02,0.196402,7.37936,0.000457427,-1058.57,0.0244656,-0.380517,254.58,248.6,229.6,150.423,1421.02,0.116801,176.213,1238.74,0.0240451,204.721,913.148,-0.108579,0.854963,0.736422,0.86135,44.0033,1364.63,2.23036,79.5028,1160.02,2.06184,147.173,1964.77,1.07053
134,c_Unhealthy_for_Sensitive_Groups,8:30,0.948072,0.000850589,1567.23,0.186707,7.78398,0.00171841,-1085.57,0.0473587,-0.385446,255,234.4,212.4,159.368,1084.55,-0.87695,184.967,1096.73,-1.52445,212.204,1517.35,-2.84752,0.862765,0.752724,0.872456,68.8432,2458.07,1.18236,102.612,1821.98,1.1558,148.675,1842.46,0.401388
144,c_Unhealthy_for_Sensitive_Groups,17:00,0.884515,0.00111944,643.665,0.243196,7.75132,0.00192363,-321.89,0.0752712,-0.300917,195.72,190,181.52,148.439,2177.1,-1.45995,158.467,2686.34,-1.46914,162.581,4372.03,-1.26549,0.936953,0.913265,0.974719,103.141,3082.16,0.179738,150.419,4509.44,-0.554314,164.77,8923.71,-0.451155
202,e_Very_Unhealthy,8:30,1.00695,0.00128137,735.737,0.256546,7.3323,-0.000506152,-328.561,-0.00393141,0.451308,202.1,193.24,183.5,163.478,474.265,-0.46517,178.422,571.123,-2.60593,190.465,1298.08,-2.41244,0.91746,0.859647,0.936985,100.619,2725.95,0.484635,157.616,2018.42,-0.249478,188.851,5376.09,-0.794924
202,e_Very_Unhealthy,8:30,0.959679,0.00317093,733.577,0.218704,6.64762,-0.00125738,-237.169,0.000217942,0.413405,219.24,199.12,180.96,157.636,621.914,-3.00251,178.185,688.614,-3.43255,198.869,877.192,-3.79341,0.885596,0.794141,0.89673,97.0594,1637.36,0.431923,130.554,1658.09,0.0732852,157.753,1640.05,-0.304402
202,e_Very_Unhealthy,8:30,0.982197,0.00416473,461.738,0.251718,5.92193,-0.00180413,-127.179,-0.00950188,0.678387,236.38,220.82,203.6,168.736,416.659,-1.51954,188.727,373.676,-2.18829,208.324,336.164,-3.16545,0.895139,0.811384,0.906433,73.7048,2056.93,0.915309,101.38,1558.32,0.93486,133.49,1250.25,0.860038
202,e_Very_Unhealthy,8:30,0.990126,0.0040707,746.316,0.229581,6.01949,-0.00130382,-179.119,-0.0123369,0.459912,218.18,197.18,175.86,160.463,130.216,-2.54786,182.485,130.652,-2.84989,205.275,113.902,-4.42711,0.880276,0.783035,0.889533,102.619,1073.54,0.280171,128.53,1075.75,0.227694,159.433,825.189,0.161629
202,e_Very_Unhealthy,8:30,0.884515,0.00111944,643.665,0.243196,7.75132,0.00192363,-321.89,0.0752712,-0.300917,195.72,190,181.52,148.439,2177.1,-1.45995,158.467,2686.34,-1.46914,162.581,4372.03,-1.26549,0.936953,0.913265,0.974719,103.141,3082.16,0.179738,150.419,4509.44,-0.554314,164.77,8923.71,-0.451155
202,e_Very_Unhealthy,8:30,0.992815,0.00189819,1372.64,0.220162,6.64612,-7.9622e-05,-572.197,-0.00610621,0.197326,237.84,212.96,189.96,159.339,318.779,-0.0222753,189.835,210.311,-0.12289,219.575,115.054,-0.0403819,0.84071,0.727442,0.865272,66.6452,1882.61,1.22734,123.165,1409.52,0.967273,166.65,771.029,1.27159
202,e_Very_Unhealthy,8:30,0.98798,0.00222494,113.805,0.278887,6.53125,-0.000919938,-40.9173,0.00516048,0.580968,254.26,252.64,244,173.08,1385.02,0.0957334,185.561,1276.19,0.074885,194.078,1162.22,0.0539937,0.933245,0.892537,0.95638,55.7353,2079.85,1.80115,75.5542,1972.03,1.64044,99.5193,2495.95,1.4892
260,e_Very_Unhealthy,16:00,0.777061,0.00112095,370.686,0.237298,7.47097,0.000689149,-175.929,0.0535314,-0.0871543,206.36,224.24,234.4,173.057,4244.39,-1.24592,163.021,3687.3,-1.16985,145.484,3140.02,-1.07211,1.06106,1.18757,1.11923,104.751,2516.21,-0.423082,90.3684,1775.54,-0.161722,68.6433,1452.01,0.721245
260,e_Very_Unhealthy,16:00,0.933783,0.00151675,391.122,0.231932,7.22821,-0.000315805,-185.792,0.0110307,0.28072,198.4,216.46,224.98,185.687,1459.21,-2.27912,174.464,1349.68,-1.98002,153.936,1206.38,-1.63577,1.06386,1.20456,1.13225,114.153,1393.83,0.192957,94.0888,1102.17,0.696444,64.2715,961.495,1.60594
260,e_Very_Unhealthy,16:00,1.00863,0.0128315,13.0342,0.462906,4.72947,-0.00119502,-2.39219,0.0101618,0.271838,196.62,195.4,192.5,182.088,19.349,-0.214311,186.399,18.7812,-0.415921,186.71,21.3886,-0.190299,0.976989,0.975815,0.998799,113.863,874.132,0.595586,129.604,876.55,0.308878,122.294,990.048,0.412334
260,e_Very_Unhealthy,16:00,0.967951,0.00363617,55.7766,0.355722,6.32915,-0.00121795,-9.47374,0.0343202,0.45316,204.14,205.1,201.46,173.618,505.985,-2.91609,177.779,528.277,-2.99754,178.333,557.552,-3.32244,0.976805,0.973758,0.996881,94.4007,1560.33,0.839275,102.146,1395.68,1.09071,109.942,1145.29,0.973488
347,f_Severe,12:00,1.00794,0.00746973,74.5396,0.298868,5.44338,-0.00060852,-14.3997,0.00296361,0.230879,205.38,196.38,193.02,182.98,31.9663,-0.633445,187.648,34.787,-0.829182,195.715,39.4211,-0.537848,0.975696,0.935706,0.959014,120.572,1167.49,0.185406,135.932,1304.39,-0.27072,136.246,1651.45,0.0128618
347,f_Severe,12:00,0.933537,0.00438049,129.861,0.280728,6.54148,-0.00193773,-41.2602,0.0239093,0.541403,211.32,202.32,198.32,177.44,1044.87,-2.97482,181.445,1067.86,-2.97071,188.958,1315.28,-3.01667,0.978225,0.939506,0.960419,129.306,1603.91,-0.416918,136.042,1549.61,-0.547371,143.056,1661.47,-0.996068
347,f_Severe,12:00,1.00249,0.00649775,101.741,0.295855,5.5414,-0.000788342,-17.9909,0.00224876,0.229576,206,195,191,181.907,40.6303,-0.727466,186.543,48.9606,-0.828904,197.891,49.4798,-0.760536,0.974868,0.919633,0.943341,129.01,1591.28,-0.168553,140.676,2123.98,-0.320152,155.138,2293.49,-0.238335
347,f_Severe,12:00,1.00615,0.0074759,64.2409,0.312353,5.52576,-0.00162129,-8.69707,0.00329669,0.453823,205.02,196.02,193.02,182.086,61.2652,-4.10251,185.701,65.4831,-3.65004,193.639,70.1398,-3.3669,0.980875,0.941071,0.95942,121.459,1152.89,0.223126,129.609,1262.67,0.0680462,130.147,1545.44,0.301358
320,f_Severe,11:00,0.961179,0.00109033,145.295,0.276968,7.3994,-0.000316725,-65.3344,0.0198113,0.380337,254.92,254.24,241.54,176.603,1006.1,-1.10555,191.414,999.327,-1.37657,195.439,1013.01,-1.56304,0.923076,0.90422,0.979573,57.3584,890.28,2.53965,76.4669,679.368,2.69197,88.7891,810.018,2.55953
320,f_Severe,11:00,0.983201,0.0013667,201.411,0.250225,7.14778,-0.000472694,-85.2335,0.00862787,0.485375,253.76,251.28,240.76,176.4,610.539,-0.442961,193.165,572.279,-0.68754,199.787,544.311,-0.859885,0.913749,0.883633,0.967042,49.503,592.87,2.98884,80.5323,636.609,2.58598,96.4876,681.477,2.36238
320,f_Severe,11:00,0.973707,0.00397745,329.927,0.231245,6.37962,-0.0018845,-145.674,0.00778907,0.585602,236.86,229.86,214.02,175.626,427.357,-3.27739,193.972,444.31,-3.52466,203.115,534.479,-4.06173,0.905957,0.865673,0.955534,63.4684,351.723,3.04795,91.4714,422.063,2.46818,109.219,389.641,1.6826
320,f_Severe,11:00,0.973294,0.00421008,323.821,0.234281,6.35406,-0.00196396,-141.303,0.00664286,0.58969,235.8,228.8,212.48,175.648,437.732,-3.26143,193.963,460.796,-3.50592,202.872,553.951,-4.04219,0.906128,0.866848,0.956651,65.8097,445.714,3.0327,92.2789,503.905,2.45768,109.153,444.659,1.82482
